PK,지역,날짜,"일일
확진자","누적
확진자","일일
사망자","누적
사망자","일일
완치자","누적
완치자",사망률,완치율,인구수,발생률,데이터,,
284,경기,2020-06-25,9,1146,0,23,16,777,2,67.8,13250368,8.6,corona_board_kr,,
285,경기,2020-06-26,4,1150,0,23,37,814,2,70.8,13250368,8.7,corona_board_kr,,
286,경기,2020-06-28,17,1184,1,23,15,873,1.9,73.7,13250368,8.9,corona_board_kr,,
287,경기,2020-06-29,16,1200,0,23,15,888,1.9,74,13250368,9.1,corona_board_kr,,
288,경기,2020-06-30,7,1207,0,23,43,931,1.9,77.1,13250368,9.1,corona_board_kr,,
289,경기,2020-07-01,16,1223,0,23,20,951,1.9,77.8,13250368,9.2,corona_board_kr,,
290,경기,2020-07-02,10,1233,0,23,16,967,1.9,78.4,13250368,9.3,corona_board_kr,,
291,경기,2020-07-03,18,1251,0,23,20,987,1.8,78.9,13250368,9.4,corona_board_kr,,
292,경기,2020-07-04,19,1270,0,23,16,1003,1.8,79,13250368,9.6,corona_board_kr,,
293,경기,2020-07-05,8,1278,0,23,10,1013,1.8,79.3,13250368,9.6,corona_board_kr,,
294,경기,2020-07-06,6,1284,0,23,4,1017,1.8,79.2,13250368,9.7,corona_board_kr,,
295,경기,2020-07-07,13,1297,1,24,17,1034,1.9,79.7,13250368,9.8,corona_board_kr,,
296,경기,2020-07-08,18,1315,0,24,21,1055,1.8,80.2,13250368,9.9,corona_board_kr,,
297,경기,2020-07-09,8,1323,1,25,16,1071,1.9,81,13250368,10,corona_board_kr,,
298,경기,2020-07-10,14,1337,0,25,7,1078,1.9,80.6,13250368,10.1,corona_board_kr,,
299,경기,2020-07-11,4,1341,0,25,18,1096,1.9,81.7,13250368,10.1,corona_board_kr,,
300,경기,2020-07-12,17,1358,1,26,7,1103,1.9,81.2,13250368,10.2,corona_board_kr,,
301,경기,2020-07-13,11,1369,0,26,3,1106,1.9,80.8,13250368,10.3,corona_board_kr,,
302,경기,2020-07-14,9,1378,0,26,25,1131,1.9,82.1,13250368,10.4,corona_board_kr,,
303,경기,2020-07-15,5,1383,0,26,18,1149,1.9,83.1,13250368,10.4,corona_board_kr,,
304,경기,2020-07-16,21,1404,2,28,16,1165,2,83,13250368,10.6,corona_board_kr,,
305,경기,2020-07-17,15,1419,1,29,20,1185,2,83.5,13250368,10.7,corona_board_kr,,
306,경기,2020-07-18,10,1429,0,29,16,1201,2,84,13250368,10.8,corona_board_kr,,
307,경기,2020-07-19,4,1433,0,29,8,1209,2,84.4,13250368,10.8,corona_board_kr,,
308,경기,2020-07-20,0,1433,0,29,0,1209,2,84.4,13250368,10.8,corona_board_kr,,
309,경남,2020-02-18,0,0,0,0,0,0,0,0,3361344,0,corona_board_kr,,
310,경남,2020-02-19,0,0,0,0,0,0,0,0,3361344,0,corona_board_kr,,
311,경남,2020-02-20,3,3,0,0,0,0,0,0,3361344,0.1,corona_board_kr,,
312,경남,2020-02-21,4,7,0,0,0,0,0,0,3361344,0.2,corona_board_kr,,
313,경남,2020-02-22,0,7,0,0,0,0,0,0,3361344,0.2,corona_board_kr,,
314,경남,2020-02-23,10,17,0,0,0,0,0,0,3361344,0.5,corona_board_kr,,
315,경남,2020-02-24,3,20,0,0,0,0,0,0,3361344,0.6,corona_board_kr,,
316,경남,2020-02-25,3,23,0,0,0,0,0,0,3361344,0.7,corona_board_kr,,
317,경남,2020-02-26,11,34,0,0,0,0,0,0,3361344,1,corona_board_kr,,
318,경남,2020-02-27,9,43,0,0,0,0,0,0,3361344,1.3,corona_board_kr,,
319,경남,2020-02-28,6,49,0,0,0,0,0,0,3361344,1.5,corona_board_kr,,
320,경남,2020-02-29,10,59,0,0,0,0,0,0,3361344,1.8,corona_board_kr,,
321,경남,2020-03-01,4,63,0,0,0,0,0,0,3361344,1.9,corona_board_kr,,
322,경남,2020-03-02,1,64,0,0,0,0,0,0,3361344,1.9,corona_board_kr,,
323,경남,2020-03-03,0,64,0,0,0,0,0,0,3361344,1.9,corona_board_kr,,
324,경남,2020-03-04,1,65,0,0,3,3,0,4.6,3361344,1.9,corona_board_kr,,
325,경남,2020-03-05,9,74,0,0,0,3,0,4.1,3361344,2.2,corona_board_kr,,
326,경남,2020-03-06,3,77,0,0,1,4,0,5.2,3361344,2.3,corona_board_kr,,
327,경남,2020-03-07,5,82,0,0,0,4,0,4.9,3361344,2.4,corona_board_kr,,
328,경남,2020-03-08,1,83,0,0,0,4,0,4.8,3361344,2.5,corona_board_kr,,
329,경남,2020-03-09,0,83,0,0,5,9,0,10.8,3361344,2.5,corona_board_kr,,
330,경남,2020-03-10,0,83,0,0,1,10,0,12,3361344,2.5,corona_board_kr,,
331,경남,2020-03-11,1,84,0,0,0,10,0,11.9,3361344,2.5,corona_board_kr,,
332,경남,2020-03-12,1,85,0,0,0,10,0,11.8,3361344,2.5,corona_board_kr,,
333,경남,2020-03-13,0,85,0,0,1,11,0,12.9,3361344,2.5,corona_board_kr,,
334,경남,2020-03-14,0,85,0,0,0,11,0,12.9,3361344,2.5,corona_board_kr,,
335,경남,2020-03-15,0,85,0,0,5,16,0,18.8,3361344,2.5,corona_board_kr,,
336,경남,2020-03-16,0,85,0,0,4,20,0,23.5,3361344,2.5,corona_board_kr,,
337,경남,2020-03-17,1,86,0,0,2,22,0,25.6,3361344,2.6,corona_board_kr,,
338,경남,2020-03-18,0,86,0,0,1,23,0,26.7,3361344,2.6,corona_board_kr,,
339,경남,2020-03-19,0,86,0,0,6,29,0,33.7,3361344,2.6,corona_board_kr,,
340,경남,2020-03-20,1,87,0,0,4,33,0,37.9,3361344,2.6,corona_board_kr,,
341,경남,2020-03-21,0,87,0,0,7,40,0,46,3361344,2.6,corona_board_kr,,
342,경남,2020-03-22,1,88,0,0,2,42,0,47.7,3361344,2.6,corona_board_kr,,
343,경남,2020-03-23,1,89,0,0,3,45,0,50.6,3361344,2.6,corona_board_kr,,
344,경남,2020-03-24,1,90,0,0,3,48,0,53.3,3361344,2.7,corona_board_kr,,
345,경남,2020-03-25,0,90,0,0,3,51,0,56.7,3361344,2.7,corona_board_kr,,
346,경남,2020-03-26,0,90,0,0,6,57,0,63.3,3361344,2.7,corona_board_kr,,
347,경남,2020-03-27,1,91,0,0,5,62,0,68.1,3361344,2.7,corona_board_kr,,
348,경남,2020-03-28,0,91,0,0,1,63,0,69.2,3361344,2.7,corona_board_kr,,
349,경남,2020-03-29,3,94,0,0,1,64,0,68.1,3361344,2.8,corona_board_kr,,
350,경남,2020-03-30,1,95,0,0,1,65,0,68.4,3361344,2.8,corona_board_kr,,
351,경남,2020-03-31,1,96,0,0,2,67,0,69.8,3361344,2.9,corona_board_kr,,
352,경남,2020-04-01,4,100,0,0,0,67,0,67,3361344,3,corona_board_kr,,
353,경남,2020-04-02,6,106,0,0,0,67,0,63.2,3361344,3.2,corona_board_kr,,
354,경남,2020-04-03,1,107,0,0,4,71,0,66.4,3361344,3.2,corona_board_kr,,
355,경남,2020-04-04,1,108,0,0,4,75,0,69.4,3361344,3.2,corona_board_kr,,
356,경남,2020-04-05,1,109,0,0,2,77,0,70.6,3361344,3.2,corona_board_kr,,
357,경남,2020-04-06,2,111,0,0,3,80,0,72.1,3361344,3.3,corona_board_kr,,
358,경남,2020-04-07,1,112,0,0,0,80,0,71.4,3361344,3.3,corona_board_kr,,
359,경남,2020-04-08,1,113,0,0,0,80,0,70.8,3361344,3.4,corona_board_kr,,
360,경남,2020-04-09,2,115,0,0,2,82,0,71.3,3361344,3.4,corona_board_kr,,
361,경남,2020-04-10,0,115,0,0,0,82,0,71.3,3361344,3.4,corona_board_kr,,
362,경남,2020-04-11,0,115,0,0,1,83,0,72.2,3361344,3.4,corona_board_kr,,
363,경남,2020-04-12,0,115,0,0,1,84,0,73,3361344,3.4,corona_board_kr,,
364,경남,2020-04-13,0,115,0,0,0,84,0,73,3361344,3.4,corona_board_kr,,
365,경남,2020-04-14,0,115,0,0,0,84,0,73,3361344,3.4,corona_board_kr,,
366,경남,2020-04-15,0,115,0,0,0,84,0,73,3361344,3.4,corona_board_kr,,
367,경남,2020-04-16,0,115,0,0,-2,82,0,71.3,3361344,3.4,corona_board_kr,,
368,경남,2020-04-17,0,115,0,0,2,84,0,73,3361344,3.4,corona_board_kr,,
369,경남,2020-04-18,1,116,0,0,0,84,0,72.4,3361344,3.5,corona_board_kr,,
370,경남,2020-04-19,0,116,0,0,1,85,0,73.3,3361344,3.5,corona_board_kr,,
371,경남,2020-04-20,0,116,0,0,2,87,0,75,3361344,3.5,corona_board_kr,,
372,경남,2020-04-21,0,116,0,0,1,88,0,75.9,3361344,3.5,corona_board_kr,,
373,경남,2020-04-22,1,117,0,0,1,89,0,76.1,3361344,3.5,corona_board_kr,,
374,경남,2020-04-23,0,117,0,0,0,89,0,76.1,3361344,3.5,corona_board_kr,,
375,경남,2020-04-24,0,117,0,0,2,91,0,77.8,3361344,3.5,corona_board_kr,,
376,경남,2020-04-25,0,117,0,0,0,91,0,77.8,3361344,3.5,corona_board_kr,,
377,경남,2020-04-26,0,117,0,0,2,93,0,79.5,3361344,3.5,corona_board_kr,,
378,경남,2020-04-27,0,117,0,0,1,94,0,80.3,3361344,3.5,corona_board_kr,,
379,경남,2020-04-28,0,117,0,0,3,97,0,82.9,3361344,3.5,corona_board_kr,,
380,경남,2020-04-29,0,117,0,0,0,97,0,82.9,3361344,3.5,corona_board_kr,,
381,경남,2020-04-30,0,117,0,0,0,97,0,82.9,3361344,3.5,corona_board_kr,,
382,경남,2020-05-01,0,117,0,0,1,98,0,83.8,3361344,3.5,corona_board_kr,,
383,경남,2020-05-02,0,117,0,0,1,99,0,84.6,3361344,3.5,corona_board_kr,,
384,경남,2020-05-03,0,117,0,0,1,100,0,85.5,3361344,3.5,corona_board_kr,,
385,경남,2020-05-04,0,117,0,0,1,101,0,86.3,3361344,3.5,corona_board_kr,,
386,경남,2020-05-05,0,117,0,0,1,102,0,87.2,3361344,3.5,corona_board_kr,,
387,경남,2020-05-06,0,117,0,0,2,104,0,88.9,3361344,3.5,corona_board_kr,,
388,경남,2020-05-07,0,117,0,0,1,105,0,89.7,3361344,3.5,corona_board_kr,,
389,경남,2020-05-08,0,117,0,0,0,105,0,89.7,3361344,3.5,corona_board_kr,,
390,경남,2020-05-09,0,117,0,0,2,107,0,91.5,3361344,3.5,corona_board_kr,,
391,경남,2020-05-10,0,117,0,0,1,108,0,92.3,3361344,3.5,corona_board_kr,,
392,경남,2020-05-11,0,117,0,0,2,110,0,94,3361344,3.5,corona_board_kr,,
393,경남,2020-05-12,1,118,0,0,2,112,0,94.9,3361344,3.5,corona_board_kr,,
394,경남,2020-05-13,1,119,0,0,1,113,0,95,3361344,3.5,corona_board_kr,,
395,경남,2020-05-14,0,119,0,0,1,114,0,95.8,3361344,3.5,corona_board_kr,,
396,경남,2020-05-15,0,119,0,0,1,115,0,96.6,3361344,3.5,corona_board_kr,,
397,경남,2020-05-16,0,119,0,0,1,116,0,97.5,3361344,3.5,corona_board_kr,,
398,경남,2020-05-17,2,121,0,0,0,116,0,95.9,3361344,3.6,corona_board_kr,,
399,경남,2020-05-18,0,121,0,0,0,116,0,95.9,3361344,3.6,corona_board_kr,,
400,경남,2020-05-19,0,121,0,0,-1,115,0,95,3361344,3.6,corona_board_kr,,
401,경남,2020-05-20,0,121,0,0,2,117,0,96.7,3361344,3.6,corona_board_kr,,
402,경남,2020-05-21,0,121,0,0,0,117,0,96.7,3361344,3.6,corona_board_kr,,
403,경남,2020-05-22,1,122,0,0,0,117,0,95.9,3361344,3.6,corona_board_kr,,
404,경남,2020-05-23,1,123,0,0,0,117,0,95.1,3361344,3.7,corona_board_kr,,
405,경남,2020-05-24,0,123,0,0,0,117,0,95.1,3361344,3.7,corona_board_kr,,
406,경남,2020-05-25,0,123,0,0,2,119,0,96.7,3361344,3.7,corona_board_kr,,
407,경남,2020-05-26,0,123,0,0,0,119,0,96.7,3361344,3.7,corona_board_kr,,
408,경남,2020-05-27,0,123,0,0,0,119,0,96.7,3361344,3.7,corona_board_kr,,
409,경남,2020-05-28,0,123,0,0,0,119,0,96.7,3361344,3.7,corona_board_kr,,
410,경남,2020-05-29,0,123,0,0,0,119,0,96.7,3361344,3.7,corona_board_kr,,
411,경남,2020-05-30,0,123,0,0,1,120,0,97.6,3361344,3.7,corona_board_kr,,
412,경남,2020-05-31,0,123,0,0,1,121,0,98.4,3361344,3.7,corona_board_kr,,
413,경남,2020-06-01,0,123,0,0,0,121,0,98.4,3361344,3.7,corona_board_kr,,
414,경남,2020-06-02,0,123,0,0,0,121,0,98.4,3361344,3.7,corona_board_kr,,
415,경남,2020-06-03,0,123,0,0,0,121,0,98.4,3361344,3.7,corona_board_kr,,
416,경남,2020-06-04,0,123,0,0,0,121,0,98.4,3361344,3.7,corona_board_kr,,
417,경남,2020-06-05,0,123,0,0,0,121,0,98.4,3361344,3.7,corona_board_kr,,
418,경남,2020-06-06,1,124,0,0,1,122,0,98.4,3361344,3.7,corona_board_kr,,
419,경남,2020-06-07,0,124,0,0,0,122,0,98.4,3361344,3.7,corona_board_kr,,
420,경남,2020-06-08,0,124,0,0,0,122,0,98.4,3361344,3.7,corona_board_kr,,
421,경남,2020-06-09,1,125,0,0,1,123,0,98.4,3361344,3.7,corona_board_kr,,
422,경남,2020-06-10,2,127,0,0,0,123,0,96.9,3361344,3.8,corona_board_kr,,
423,경남,2020-06-11,0,127,0,0,0,123,0,96.9,3361344,3.8,corona_board_kr,,
424,경남,2020-06-12,0,127,0,0,0,123,0,96.9,3361344,3.8,corona_board_kr,,
425,경남,2020-06-13,0,127,0,0,0,123,0,96.9,3361344,3.8,corona_board_kr,,
426,경남,2020-06-14,0,127,0,0,0,123,0,96.9,3361344,3.8,corona_board_kr,,
427,경남,2020-06-15,3,130,0,0,1,124,0,95.4,3361344,3.9,corona_board_kr,,
428,경남,2020-06-16,2,132,0,0,0,124,0,93.9,3361344,3.9,corona_board_kr,,
429,경남,2020-06-17,0,132,0,0,0,124,0,93.9,3361344,3.9,corona_board_kr,,
430,경남,2020-06-18,0,132,0,0,0,124,0,93.9,3361344,3.9,corona_board_kr,,
431,경남,2020-06-19,0,132,0,0,0,124,0,93.9,3361344,3.9,corona_board_kr,,
432,경남,2020-06-20,0,132,0,0,0,124,0,93.9,3361344,3.9,corona_board_kr,,
433,경남,2020-06-21,1,133,0,0,0,124,0,93.2,3361344,4,corona_board_kr,,
434,경남,2020-06-22,0,133,0,0,0,124,0,93.2,3361344,4,corona_board_kr,,
435,경남,2020-06-23,0,133,0,0,0,124,0,93.2,3361344,4,corona_board_kr,,
436,경남,2020-06-24,0,133,0,0,0,124,0,93.2,3361344,4,corona_board_kr,,
437,경남,2020-06-25,0,133,0,0,1,125,0,94,3361344,4,corona_board_kr,,
438,경남,2020-06-26,0,133,0,0,0,125,0,94,3361344,4,corona_board_kr,,
439,경남,2020-06-27,0,133,0,0,3,128,0,96.2,3361344,4,corona_board_kr,,
440,경남,2020-06-28,0,133,0,0,0,128,0,96.2,3361344,4,corona_board_kr,,
441,경남,2020-06-29,1,134,0,0,0,128,0,95.5,3361344,4,corona_board_kr,,
442,경남,2020-06-30,0,134,0,0,0,128,0,95.5,3361344,4,corona_board_kr,,
443,경남,2020-07-01,0,134,0,0,0,128,0,95.5,3361344,4,corona_board_kr,,
444,경남,2020-07-02,0,134,0,0,0,128,0,95.5,3361344,4,corona_board_kr,,
445,경남,2020-07-03,2,136,0,0,1,129,0,94.9,3361344,4,corona_board_kr,,
446,경남,2020-07-04,1,137,0,0,0,129,0,94.2,3361344,4.1,corona_board_kr,,
447,경남,2020-07-05,0,137,0,0,0,129,0,94.2,3361344,4.1,corona_board_kr,,
448,경남,2020-07-06,1,138,0,0,0,129,0,93.5,3361344,4.1,corona_board_kr,,
449,경남,2020-07-07,0,138,0,0,0,129,0,93.5,3361344,4.1,corona_board_kr,,
450,경남,2020-07-08,2,140,0,0,0,129,0,92.1,3361344,4.2,corona_board_kr,,
451,경남,2020-07-09,2,142,0,0,2,131,0,92.3,3361344,4.2,corona_board_kr,,
452,경남,2020-07-10,3,145,0,0,2,133,0,91.7,3361344,4.3,corona_board_kr,,
453,경남,2020-07-11,0,145,0,0,0,133,0,91.7,3361344,4.3,corona_board_kr,,
454,경남,2020-07-12,1,146,0,0,0,133,0,91.1,3361344,4.3,corona_board_kr,,
455,경남,2020-07-13,2,148,0,0,1,134,0,90.5,3361344,4.4,corona_board_kr,,
456,경남,2020-07-14,0,148,0,0,0,134,0,90.5,3361344,4.4,corona_board_kr,,
457,경남,2020-07-15,0,148,0,0,0,134,0,90.5,3361344,4.4,corona_board_kr,,
458,경남,2020-07-16,1,149,0,0,0,134,0,89.9,3361344,4.4,corona_board_kr,,
459,경남,2020-07-17,2,151,0,0,0,134,0,88.7,3361344,4.5,corona_board_kr,,
460,경남,2020-07-18,2,153,0,0,0,134,0,87.6,3361344,4.6,corona_board_kr,,
461,경남,2020-07-19,0,153,0,0,5,139,0,90.8,3361344,4.6,corona_board_kr,,
462,경남,2020-07-20,0,153,0,0,0,139,0,90.8,3361344,4.6,corona_board_kr,,
463,경북,2020-02-18,0,0,0,0,0,0,0,0,2662508,0,corona_board_kr,,
464,경북,2020-02-19,3,3,0,0,0,0,0,0,2662508,0.1,corona_board_kr,,
465,경북,2020-02-20,22,25,1,1,0,0,4,0,2662508,0.9,corona_board_kr,,
466,경북,2020-02-21,3,28,0,1,0,0,3.6,0,2662508,1.1,corona_board_kr,,
467,경북,2020-02-22,117,145,0,1,0,0,0.7,0,2662508,5.4,corona_board_kr,,
468,경북,2020-02-23,25,170,2,3,0,0,1.8,0,2662508,6.4,corona_board_kr,,
469,경북,2020-02-24,23,193,2,5,0,0,2.6,0,2662508,7.2,corona_board_kr,,
470,경북,2020-02-25,56,249,1,6,0,0,2.4,0,2662508,9.4,corona_board_kr,,
471,경북,2020-02-26,68,317,0,6,1,1,1.9,0.3,2662508,11.9,corona_board_kr,,
472,경북,2020-02-27,28,345,0,6,1,2,1.7,0.6,2662508,13,corona_board_kr,,
473,경북,2020-02-28,64,409,0,6,0,2,1.5,0.5,2662508,15.4,corona_board_kr,,
474,경북,2020-02-29,79,488,0,6,0,2,1.2,0.4,2662508,18.3,corona_board_kr,,
475,경북,2020-03-01,67,555,0,6,-2,0,1.1,0,2662508,20.8,corona_board_kr,,
476,경북,2020-03-02,69,624,0,6,0,0,1,0,2662508,23.4,corona_board_kr,,
477,경북,2020-03-03,61,685,0,6,0,0,0.9,0,2662508,25.7,corona_board_kr,,
478,경북,2020-03-04,89,774,0,6,0,0,0.8,0,2662508,29.1,corona_board_kr,,
479,경북,2020-03-05,87,861,0,6,23,23,0.7,2.7,2662508,32.3,corona_board_kr,,
480,경북,2020-03-06,123,984,4,10,13,36,1,3.7,2662508,37,corona_board_kr,,
481,경북,2020-03-07,65,1049,0,10,5,41,1,3.9,2662508,39.4,corona_board_kr,,
482,경북,2020-03-08,32,1081,2,12,1,42,1.1,3.9,2662508,40.6,corona_board_kr,,
483,경북,2020-03-09,26,1107,2,14,15,57,1.3,5.1,2662508,41.6,corona_board_kr,,
484,경북,2020-03-10,10,1117,0,14,3,60,1.3,5.4,2662508,42,corona_board_kr,,
485,경북,2020-03-11,18,1135,0,14,9,69,1.2,6.1,2662508,42.6,corona_board_kr,,
486,경북,2020-03-12,8,1143,2,16,14,83,1.4,7.3,2662508,42.9,corona_board_kr,,
487,경북,2020-03-13,4,1147,0,16,20,103,1.4,9,2662508,43.1,corona_board_kr,,
488,경북,2020-03-14,6,1153,1,17,35,138,1.5,12,2662508,43.3,corona_board_kr,,
489,경북,2020-03-15,4,1157,0,17,25,163,1.5,14.1,2662508,43.5,corona_board_kr,,
490,경북,2020-03-16,7,1164,0,17,15,178,1.5,15.3,2662508,43.7,corona_board_kr,,
491,경북,2020-03-17,5,1169,2,19,31,209,1.6,17.9,2662508,43.9,corona_board_kr,,
492,경북,2020-03-18,9,1178,2,21,26,235,1.8,19.9,2662508,44.2,corona_board_kr,,
493,경북,2020-03-19,12,1190,0,21,40,275,1.8,23.1,2662508,44.7,corona_board_kr,,
494,경북,2020-03-20,13,1203,1,22,65,340,1.8,28.3,2662508,45.2,corona_board_kr,,
495,경북,2020-03-21,40,1243,2,24,55,395,1.9,31.8,2662508,46.7,corona_board_kr,,
496,경북,2020-03-22,11,1254,0,24,37,432,1.9,34.4,2662508,47.1,corona_board_kr,,
497,경북,2020-03-23,2,1256,0,24,37,469,1.9,37.3,2662508,47.2,corona_board_kr,,
498,경북,2020-03-24,1,1257,2,26,38,507,2.1,40.3,2662508,47.2,corona_board_kr,,
499,경북,2020-03-25,5,1262,2,28,31,538,2.2,42.6,2662508,47.4,corona_board_kr,,
500,경북,2020-03-26,12,1274,2,30,63,601,2.4,47.2,2662508,47.8,corona_board_kr,,
501,경북,2020-03-27,9,1283,4,34,49,650,2.7,50.7,2662508,48.2,corona_board_kr,,
502,경북,2020-03-28,2,1285,1,35,42,692,2.7,53.9,2662508,48.3,corona_board_kr,,
503,경북,2020-03-29,2,1287,2,37,40,732,2.9,56.9,2662508,48.3,corona_board_kr,,
504,경북,2020-03-30,11,1298,1,38,40,772,2.9,59.5,2662508,48.8,corona_board_kr,,
505,경북,2020-03-31,2,1300,0,38,36,808,2.9,62.2,2662508,48.8,corona_board_kr,,
506,경북,2020-04-01,2,1302,1,39,14,822,3,63.1,2662508,48.9,corona_board_kr,,
507,경북,2020-04-02,2,1304,2,41,0,822,3.1,63,2662508,49,corona_board_kr,,
508,경북,2020-04-03,5,1309,1,42,43,865,3.2,66.1,2662508,49.2,corona_board_kr,,
509,경북,2020-04-04,1,1310,2,44,16,881,3.4,67.3,2662508,49.2,corona_board_kr,,
510,경북,2020-04-05,4,1314,0,44,18,899,3.3,68.4,2662508,49.4,corona_board_kr,,
511,경북,2020-04-06,2,1316,1,45,23,922,3.4,70.1,2662508,49.4,corona_board_kr,,
512,경북,2020-04-07,1,1317,1,46,12,934,3.5,70.9,2662508,49.5,corona_board_kr,,
513,경북,2020-04-08,3,1320,0,46,20,954,3.5,72.3,2662508,49.6,corona_board_kr,,
514,경북,2020-04-09,0,1320,1,47,14,968,3.6,73.3,2662508,49.6,corona_board_kr,,
515,경북,2020-04-10,7,1327,1,48,26,994,3.6,74.9,2662508,49.8,corona_board_kr,,
516,경북,2020-04-11,3,1330,0,48,10,1004,3.6,75.5,2662508,50,corona_board_kr,,
517,경북,2020-04-12,3,1333,1,49,9,1013,3.7,76,2662508,50.1,corona_board_kr,,
518,경북,2020-04-13,4,1337,1,50,7,1020,3.7,76.3,2662508,50.2,corona_board_kr,,
519,경북,2020-04-14,5,1342,0,50,9,1029,3.7,76.7,2662508,50.4,corona_board_kr,,
520,경북,2020-04-15,6,1348,0,50,6,1035,3.7,76.8,2662508,50.6,corona_board_kr,,
521,경북,2020-04-16,4,1352,0,50,9,1044,3.7,77.2,2662508,50.8,corona_board_kr,,
522,경북,2020-04-17,4,1356,0,50,-7,1037,3.7,76.5,2662508,50.9,corona_board_kr,,
523,경북,2020-04-18,2,1358,1,51,9,1046,3.8,77,2662508,51,corona_board_kr,,
524,경북,2020-04-19,1,1359,0,51,11,1057,3.8,77.8,2662508,51,corona_board_kr,,
525,경북,2020-04-20,2,1361,0,51,7,1064,3.7,78.2,2662508,51.1,corona_board_kr,,
526,경북,2020-04-21,0,1361,0,51,8,1072,3.7,78.8,2662508,51.1,corona_board_kr,,
527,경북,2020-04-22,2,1363,0,51,7,1079,3.7,79.2,2662508,51.2,corona_board_kr,,
528,경북,2020-04-23,0,1363,1,52,12,1091,3.8,80,2662508,51.2,corona_board_kr,,
529,경북,2020-04-24,1,1364,0,52,6,1097,3.8,80.4,2662508,51.2,corona_board_kr,,
530,경북,2020-04-25,0,1364,0,52,7,1104,3.8,80.9,2662508,51.2,corona_board_kr,,
531,경북,2020-04-26,0,1364,0,52,5,1109,3.8,81.3,2662508,51.2,corona_board_kr,,
532,경북,2020-04-27,0,1364,0,52,5,1114,3.8,81.7,2662508,51.2,corona_board_kr,,
533,경북,2020-04-28,1,1365,0,52,5,1119,3.8,82,2662508,51.3,corona_board_kr,,
534,경북,2020-04-29,0,1365,0,52,14,1133,3.8,83,2662508,51.3,corona_board_kr,,
535,경북,2020-04-30,0,1365,0,52,14,1147,3.8,84,2662508,51.3,corona_board_kr,,
536,경북,2020-05-01,1,1366,0,52,2,1149,3.8,84.1,2662508,51.3,corona_board_kr,,
537,경북,2020-05-02,0,1366,0,52,5,1154,3.8,84.5,2662508,51.3,corona_board_kr,,
538,경북,2020-05-03,0,1366,0,52,11,1165,3.8,85.3,2662508,51.3,corona_board_kr,,
539,경북,2020-05-04,0,1366,1,53,8,1173,3.9,85.9,2662508,51.3,corona_board_kr,,
540,경북,2020-05-05,0,1366,0,53,13,1186,3.9,86.8,2662508,51.3,corona_board_kr,,
541,경북,2020-05-06,0,1366,0,53,4,1190,3.9,87.1,2662508,51.3,corona_board_kr,,
542,경북,2020-05-07,0,1366,0,53,8,1198,3.9,87.7,2662508,51.3,corona_board_kr,,
543,경북,2020-05-08,0,1366,0,53,8,1206,3.9,88.3,2662508,51.3,corona_board_kr,,
544,경북,2020-05-09,0,1366,0,53,9,1215,3.9,88.9,2662508,51.3,corona_board_kr,,
545,경북,2020-05-10,0,1366,0,53,5,1220,3.9,89.3,2662508,51.3,corona_board_kr,,
546,경북,2020-05-11,0,1366,0,53,8,1228,3.9,89.9,2662508,51.3,corona_board_kr,,
547,경북,2020-05-12,1,1367,1,54,2,1230,4,90,2662508,51.3,corona_board_kr,,
548,경북,2020-05-13,0,1367,0,54,1,1231,4,90.1,2662508,51.3,corona_board_kr,,
549,경북,2020-05-14,1,1368,0,54,6,1237,3.9,90.4,2662508,51.4,corona_board_kr,,
550,경북,2020-05-15,0,1368,0,54,8,1245,3.9,91,2662508,51.4,corona_board_kr,,
551,경북,2020-05-16,0,1368,0,54,8,1253,3.9,91.6,2662508,51.4,corona_board_kr,,
552,경북,2020-05-17,0,1368,0,54,1,1254,3.9,91.7,2662508,51.4,corona_board_kr,,
553,경북,2020-05-18,0,1368,0,54,3,1257,3.9,91.9,2662508,51.4,corona_board_kr,,
554,경북,2020-05-19,0,1368,0,54,4,1261,3.9,92.2,2662508,51.4,corona_board_kr,,
555,경북,2020-05-20,0,1368,0,54,10,1271,3.9,92.9,2662508,51.4,corona_board_kr,,
556,경북,2020-05-21,0,1368,0,54,1,1272,3.9,93,2662508,51.4,corona_board_kr,,
557,경북,2020-05-22,2,1370,0,54,4,1276,3.9,93.1,2662508,51.5,corona_board_kr,,
558,경북,2020-05-23,0,1370,0,54,2,1278,3.9,93.3,2662508,51.5,corona_board_kr,,
559,경북,2020-05-24,6,1376,0,54,3,1281,3.9,93.1,2662508,51.7,corona_board_kr,,
560,경북,2020-05-25,1,1377,0,54,4,1285,3.9,93.3,2662508,51.7,corona_board_kr,,
561,경북,2020-05-26,1,1378,0,54,1,1286,3.9,93.3,2662508,51.8,corona_board_kr,,
562,경북,2020-05-27,0,1378,0,54,1,1287,3.9,93.4,2662508,51.8,corona_board_kr,,
563,경북,2020-05-28,1,1379,0,54,4,1291,3.9,93.6,2662508,51.8,corona_board_kr,,
564,경북,2020-05-29,0,1379,0,54,2,1293,3.9,93.8,2662508,51.8,corona_board_kr,,
565,경북,2020-05-30,0,1379,0,54,1,1294,3.9,93.8,2662508,51.8,corona_board_kr,,
566,경북,2020-05-31,0,1379,0,54,1,1295,3.9,93.9,2662508,51.8,corona_board_kr,,
567,경북,2020-06-01,0,1379,0,54,1,1296,3.9,94,2662508,51.8,corona_board_kr,,
