PK,국가코드,날짜,확진자,,사망자,,완치자,,사망률,완치율,인구수,발생률,사이트
,,,일일,누적,일일,누적,일일,누적,,,,,
9871,FJI,2020-06-11,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9872,FJI,2020-06-12,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9873,FJI,2020-06-13,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9874,FJI,2020-06-14,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9875,FJI,2020-06-15,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9876,FJI,2020-06-16,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9877,FJI,2020-06-17,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9878,FJI,2020-06-18,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9879,FJI,2020-06-19,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9880,FJI,2020-06-20,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9881,FJI,2020-06-21,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9882,FJI,2020-06-22,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9883,FJI,2020-06-23,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9884,FJI,2020-06-24,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9885,FJI,2020-06-25,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9886,FJI,2020-06-26,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9887,FJI,2020-06-27,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9888,FJI,2020-06-28,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9889,FJI,2020-06-29,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9890,FJI,2020-06-30,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9891,FJI,2020-07-01,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9892,FJI,2020-07-02,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9893,FJI,2020-07-03,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9894,FJI,2020-07-04,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9895,FJI,2020-07-05,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9896,FJI,2020-07-06,0,18,0,0,,,0,,896444,20.079,ourworldindata.org
9897,FJI,2020-07-07,1,19,0,0,,,0,,896444,21.195,ourworldindata.org
9898,FJI,2020-07-08,0,19,0,0,,,0,,896444,21.195,ourworldindata.org
9899,FJI,2020-07-09,2,21,0,0,,,0,,896444,23.426,ourworldindata.org
9900,FJI,2020-07-10,0,21,0,0,,,0,,896444,23.426,ourworldindata.org
9901,FJI,2020-07-11,0,21,0,0,,,0,,896444,23.426,ourworldindata.org
9902,FJI,2020-07-12,0,21,0,0,,,0,,896444,23.426,ourworldindata.org
9903,FJI,2020-07-13,5,26,0,0,,,0,,896444,29.003,ourworldindata.org
9904,FJI,2020-07-14,0,26,0,0,,,0,,896444,29.003,ourworldindata.org
9905,FJI,2020-07-15,0,26,0,0,,,0,,896444,29.003,ourworldindata.org
9906,FJI,2020-07-16,0,26,0,0,,,0,,896444,29.003,ourworldindata.org
9907,FJI,2020-07-17,0,26,0,0,,,0,,896444,29.003,ourworldindata.org
9908,FJI,2020-07-18,0,26,0,0,,,0,,896444,29.003,ourworldindata.org
9909,FJI,2020-07-19,0,26,0,0,,,0,,896444,29.003,ourworldindata.org
9910,FJI,2020-07-20,0,26,0,0,,,0,,896444,29.003,ourworldindata.org
9911,FIN,2019-12-31,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9912,FIN,2020-01-01,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9913,FIN,2020-01-02,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9914,FIN,2020-01-03,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9915,FIN,2020-01-04,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9916,FIN,2020-01-05,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9917,FIN,2020-01-06,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9918,FIN,2020-01-07,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9919,FIN,2020-01-08,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9920,FIN,2020-01-09,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9921,FIN,2020-01-10,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9922,FIN,2020-01-11,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9923,FIN,2020-01-12,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9924,FIN,2020-01-13,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9925,FIN,2020-01-14,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9926,FIN,2020-01-15,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9927,FIN,2020-01-16,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9928,FIN,2020-01-17,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9929,FIN,2020-01-18,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9930,FIN,2020-01-19,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9931,FIN,2020-01-20,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9932,FIN,2020-01-21,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9933,FIN,2020-01-22,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9934,FIN,2020-01-23,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9935,FIN,2020-01-24,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9936,FIN,2020-01-25,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9937,FIN,2020-01-26,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9938,FIN,2020-01-27,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9939,FIN,2020-01-28,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9940,FIN,2020-01-29,0,0,0,0,,,0,,5540718,0,ourworldindata.org
9941,FIN,2020-01-30,1,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9942,FIN,2020-01-31,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9943,FIN,2020-02-01,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9944,FIN,2020-02-02,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9945,FIN,2020-02-03,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9946,FIN,2020-02-04,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9947,FIN,2020-02-05,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9948,FIN,2020-02-06,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9949,FIN,2020-02-07,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9950,FIN,2020-02-08,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9951,FIN,2020-02-09,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9952,FIN,2020-02-10,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9953,FIN,2020-02-11,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9954,FIN,2020-02-12,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9955,FIN,2020-02-13,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9956,FIN,2020-02-14,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9957,FIN,2020-02-15,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9958,FIN,2020-02-16,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9959,FIN,2020-02-17,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9960,FIN,2020-02-18,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9961,FIN,2020-02-19,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9962,FIN,2020-02-20,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9963,FIN,2020-02-21,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9964,FIN,2020-02-22,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9965,FIN,2020-02-23,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9966,FIN,2020-02-24,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9967,FIN,2020-02-25,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9968,FIN,2020-02-26,0,1,0,0,,,0,,5540718,0.18,ourworldindata.org
9969,FIN,2020-02-27,1,2,0,0,,,0,,5540718,0.361,ourworldindata.org
9970,FIN,2020-02-28,0,2,0,0,,,0,,5540718,0.361,ourworldindata.org
9971,FIN,2020-02-29,1,3,0,0,,,0,,5540718,0.541,ourworldindata.org
9972,FIN,2020-03-01,0,3,0,0,,,0,,5540718,0.541,ourworldindata.org
9973,FIN,2020-03-02,3,6,0,0,,,0,,5540718,1.083,ourworldindata.org
9974,FIN,2020-03-03,,,,,,,0,,5540718,0,ourworldindata.org
9975,FIN,2020-03-04,1,7,0,0,,,0,,5540718,1.263,ourworldindata.org
9976,FIN,2020-03-05,,,,,,,0,,5540718,0,ourworldindata.org
9977,FIN,2020-03-06,5,12,0,0,,,0,,5540718,2.166,ourworldindata.org
9978,FIN,2020-03-07,7,19,0,0,,,0,,5540718,3.429,ourworldindata.org
9979,FIN,2020-03-08,,,,,,,0,,5540718,0,ourworldindata.org
9980,FIN,2020-03-09,11,30,0,0,,,0,,5540718,5.414,ourworldindata.org
9981,FIN,2020-03-10,10,40,0,0,,,0,,5540718,7.219,ourworldindata.org
9982,FIN,2020-03-11,,,,,,,0,,5540718,0,ourworldindata.org
9983,FIN,2020-03-12,19,59,0,0,,,0,,5540718,10.648,ourworldindata.org
9984,FIN,2020-03-13,96,155,0,0,,,0,,5540718,27.975,ourworldindata.org
9985,FIN,2020-03-14,28,183,0,0,,,0,,5540718,33.028,ourworldindata.org
9986,FIN,2020-03-15,27,210,0,0,,,0,,5540718,37.901,ourworldindata.org
9987,FIN,2020-03-16,57,267,0,0,,,0,,5540718,48.189,ourworldindata.org
9988,FIN,2020-03-17,5,272,0,0,,,0,,5540718,49.091,ourworldindata.org
9989,FIN,2020-03-18,47,319,0,0,,,0,,5540718,57.574,ourworldindata.org
9990,FIN,2020-03-19,50,369,0,0,,,0,,5540718,66.598,ourworldindata.org
9991,FIN,2020-03-20,31,400,0,0,,,0,,5540718,72.193,ourworldindata.org
9992,FIN,2020-03-21,50,450,0,0,,,0,,5540718,81.217,ourworldindata.org
9993,FIN,2020-03-22,71,521,1,1,,,0.001919386,,5540718,94.031,ourworldindata.org
9994,FIN,2020-03-23,105,626,0,1,,,0.001597444,,5540718,112.982,ourworldindata.org
9995,FIN,2020-03-24,74,700,0,1,,,0.001428571,,5540718,126.337,ourworldindata.org
9996,FIN,2020-03-25,92,792,0,1,,,0.001262626,,5540718,142.942,ourworldindata.org
9997,FIN,2020-03-26,88,880,2,3,,,0.003409091,,5540718,158.824,ourworldindata.org
9998,FIN,2020-03-27,78,958,1,4,,,0.004175365,,5540718,172.902,ourworldindata.org
9999,FIN,2020-03-28,67,1025,3,7,,,0.006829268,,5540718,184.994,ourworldindata.org
10000,FIN,2020-03-29,193,1218,2,9,,,0.007389163,,5540718,219.827,ourworldindata.org
10001,FIN,2020-03-30,0,1218,2,11,,,0.009031199,,5540718,219.827,ourworldindata.org
10002,FIN,2020-03-31,95,1313,2,13,,,0.00990099,,5540718,236.973,ourworldindata.org
10003,FIN,2020-04-01,71,1384,4,17,,,0.012283237,,5540718,249.787,ourworldindata.org
10004,FIN,2020-04-02,62,1446,0,17,,,0.01175657,,5540718,260.977,ourworldindata.org
10005,FIN,2020-04-03,72,1518,2,19,,,0.012516469,,5540718,273.972,ourworldindata.org
10006,FIN,2020-04-04,97,1615,1,20,,,0.012383901,,5540718,291.478,ourworldindata.org
10007,FIN,2020-04-05,267,1882,5,25,,,0.013283741,,5540718,339.667,ourworldindata.org
10008,FIN,2020-04-06,45,1927,2,27,,,0.014011417,,5540718,347.789,ourworldindata.org
10009,FIN,2020-04-07,249,2176,0,27,,,0.012408088,,5540718,392.729,ourworldindata.org
10010,FIN,2020-04-08,132,2308,7,34,,,0.014731369,,5540718,416.553,ourworldindata.org
10011,FIN,2020-04-09,179,2487,6,40,,,0.016083635,,5540718,448.859,ourworldindata.org
10012,FIN,2020-04-10,118,2605,2,42,,,0.016122841,,5540718,470.156,ourworldindata.org
10013,FIN,2020-04-11,164,2769,6,48,,,0.017334778,,5540718,499.755,ourworldindata.org
10014,FIN,2020-04-12,136,2905,1,49,,,0.01686747,,5540718,524.3,ourworldindata.org
10015,FIN,2020-04-13,69,2974,7,56,,,0.018829859,,5540718,536.754,ourworldindata.org
10016,FIN,2020-04-14,90,3064,3,59,,,0.019255875,,5540718,552.997,ourworldindata.org
10017,FIN,2020-04-15,97,3161,5,64,,,0.020246757,,5540718,570.504,ourworldindata.org
10018,FIN,2020-04-16,76,3237,8,72,,,0.022242817,,5540718,584.22,ourworldindata.org
10019,FIN,2020-04-17,132,3369,3,75,,,0.022261799,,5540718,608.044,ourworldindata.org
10020,FIN,2020-04-18,120,3489,7,82,,,0.023502436,,5540718,629.702,ourworldindata.org
10021,FIN,2020-04-19,192,3681,8,90,,,0.024449878,,5540718,664.354,ourworldindata.org
10022,FIN,2020-04-20,102,3783,4,94,,,0.024848004,,5540718,682.763,ourworldindata.org
10023,FIN,2020-04-21,85,3868,4,98,,,0.025336091,,5540718,698.104,ourworldindata.org
10024,FIN,2020-04-22,146,4014,43,141,,,0.035127055,,5540718,724.455,ourworldindata.org
10025,FIN,2020-04-23,115,4129,8,149,,,0.036086219,,5540718,745.21,ourworldindata.org
10026,FIN,2020-04-24,155,4284,23,172,,,0.040149393,,5540718,773.185,ourworldindata.org
10027,FIN,2020-04-25,111,4395,5,177,,,0.040273038,,5540718,793.218,ourworldindata.org
10028,FIN,2020-04-26,80,4475,9,186,,,0.041564246,,5540718,807.657,ourworldindata.org
10029,FIN,2020-04-27,101,4576,4,190,,,0.041520979,,5540718,825.886,ourworldindata.org
10030,FIN,2020-04-28,119,4695,3,193,,,0.041107561,,5540718,847.363,ourworldindata.org
10031,FIN,2020-04-29,45,4740,6,199,,,0.041983122,,5540718,855.485,ourworldindata.org
10032,FIN,2020-04-30,166,4906,7,206,,,0.041989401,,5540718,885.445,ourworldindata.org
10033,FIN,2020-05-01,89,4995,5,211,,,0.042242242,,5540718,901.508,ourworldindata.org
10034,FIN,2020-05-02,56,5051,7,218,,,0.04315977,,5540718,911.615,ourworldindata.org
10035,FIN,2020-05-03,128,5179,2,220,,,0.042479243,,5540718,934.716,ourworldindata.org
10036,FIN,2020-05-04,75,5254,10,230,,,0.043776171,,5540718,948.253,ourworldindata.org
10037,FIN,2020-05-05,73,5327,10,240,,,0.045053501,,5540718,961.428,ourworldindata.org
10038,FIN,2020-05-06,85,5412,6,246,,,0.045454545,,5540718,976.769,ourworldindata.org
10039,FIN,2020-05-07,161,5573,6,252,,,0.045218015,,5540718,1005.826,ourworldindata.org
10040,FIN,2020-05-08,100,5673,3,255,,,0.044949762,,5540718,1023.875,ourworldindata.org
10041,FIN,2020-05-09,65,5738,5,260,,,0.045311955,,5540718,1035.606,ourworldindata.org
10042,FIN,2020-05-10,142,5880,5,265,,,0.045068027,,5540718,1061.234,ourworldindata.org
10043,FIN,2020-05-11,82,5962,2,267,,,0.04478363,,5540718,1076.034,ourworldindata.org
10044,FIN,2020-05-12,22,5984,4,271,,,0.045287433,,5540718,1080.004,ourworldindata.org
10045,FIN,2020-05-13,19,6003,4,275,,,0.045810428,,5540718,1083.434,ourworldindata.org
10046,FIN,2020-05-14,51,6054,9,284,,,0.046911133,,5540718,1092.638,ourworldindata.org
10047,FIN,2020-05-15,91,6145,3,287,,,0.046704638,,5540718,1109.062,ourworldindata.org
10048,FIN,2020-05-16,83,6228,6,293,,,0.047045601,,5540718,1124.042,ourworldindata.org
10049,FIN,2020-05-17,58,6286,4,297,,,0.047247852,,5540718,1134.51,ourworldindata.org
10050,FIN,2020-05-18,61,6347,1,298,,,0.046951316,,5540718,1145.519,ourworldindata.org
10051,FIN,2020-05-19,33,6380,2,300,,,0.047021944,,5540718,1151.475,ourworldindata.org
10052,FIN,2020-05-20,19,6399,1,301,,,0.0470386,,5540718,1154.904,ourworldindata.org
10053,FIN,2020-05-21,44,6443,3,304,,,0.047182989,,5540718,1162.846,ourworldindata.org
10054,FIN,2020-05-22,50,6493,2,306,,,0.047127676,,5540718,1171.87,ourworldindata.org
10055,FIN,2020-05-23,44,6537,0,306,,,0.046810464,,5540718,1179.811,ourworldindata.org
10056,FIN,2020-05-24,31,6568,0,306,,,0.046589525,,5540718,1185.406,ourworldindata.org
10057,FIN,2020-05-25,11,6579,1,307,,,0.046663627,,5540718,1187.391,ourworldindata.org
10058,FIN,2020-05-26,20,6599,1,308,,,0.046673738,,5540718,1191.001,ourworldindata.org
10059,FIN,2020-05-27,29,6628,4,312,,,0.047073024,,5540718,1196.235,ourworldindata.org
10060,FIN,2020-05-28,64,6692,1,313,,,0.046772265,,5540718,1207.786,ourworldindata.org
10061,FIN,2020-05-29,51,6743,0,313,,,0.046418508,,5540718,1216.99,ourworldindata.org
10062,FIN,2020-05-30,33,6776,1,314,,,0.046340024,,5540718,1222.946,ourworldindata.org
10063,FIN,2020-05-31,50,6826,2,316,,,0.046293583,,5540718,1231.97,ourworldindata.org
10064,FIN,2020-06-01,33,6859,4,320,,,0.046654031,,5540718,1237.926,ourworldindata.org
10065,FIN,2020-06-02,26,6885,0,320,,,0.04647785,,5540718,1242.619,ourworldindata.org
10066,FIN,2020-06-03,2,6887,0,320,,,0.046464353,,5540718,1242.98,ourworldindata.org
10067,FIN,2020-06-04,24,6911,1,321,,,0.046447692,,5540718,1247.311,ourworldindata.org
10068,FIN,2020-06-05,0,6911,1,322,,,0.046592389,,5540718,1247.311,ourworldindata.org
10069,FIN,2020-06-06,30,6941,0,322,,,0.04639101,,5540718,1252.726,ourworldindata.org
10070,FIN,2020-06-07,23,6964,0,322,,,0.046237794,,5540718,1256.877,ourworldindata.org
10071,FIN,2020-06-08,17,6981,1,323,,,0.046268443,,5540718,1259.945,ourworldindata.org
10072,FIN,2020-06-09,20,7001,0,323,,,0.046136266,,5540718,1263.555,ourworldindata.org
10073,FIN,2020-06-10,24,7025,1,324,,,0.046120996,,5540718,1267.886,ourworldindata.org
10074,FIN,2020-06-11,15,7040,0,324,,,0.046022727,,5540718,1270.593,ourworldindata.org
10075,FIN,2020-06-12,24,7064,1,325,,,0.046007928,,5540718,1274.925,ourworldindata.org
10076,FIN,2020-06-13,9,7073,0,325,,,0.045949385,,5540718,1276.549,ourworldindata.org
10077,FIN,2020-06-14,14,7087,0,325,,,0.045858614,,5540718,1279.076,ourworldindata.org
10078,FIN,2020-06-15,17,7104,1,326,,,0.04588964,,5540718,1282.144,ourworldindata.org
10079,FIN,2020-06-16,4,7108,0,326,,,0.045863815,,5540718,1282.866,ourworldindata.org
10080,FIN,2020-06-17,4,7112,0,326,,,0.04583802,,5540718,1283.588,ourworldindata.org
10081,FIN,2020-06-18,5,7117,0,326,,,0.045805817,,5540718,1284.491,ourworldindata.org
10082,FIN,2020-06-19,0,7117,0,326,,,0.045805817,,5540718,1284.491,ourworldindata.org
10083,FIN,2020-06-20,16,7133,0,326,,,0.04570307,,5540718,1287.378,ourworldindata.org
10084,FIN,2020-06-21,9,7142,0,326,,,0.045645477,,5540718,1289.003,ourworldindata.org
10085,FIN,2020-06-22,1,7143,0,326,,,0.045639087,,5540718,1289.183,ourworldindata.org
10086,FIN,2020-06-23,1,7144,1,327,,,0.045772676,,5540718,1289.364,ourworldindata.org
10087,FIN,2020-06-24,11,7155,0,327,,,0.045702306,,5540718,1291.349,ourworldindata.org
10088,FIN,2020-06-25,12,7167,0,327,,,0.045625785,,5540718,1293.515,ourworldindata.org
10089,FIN,2020-06-26,5,7172,0,327,,,0.045593977,,5540718,1294.417,ourworldindata.org
10090,FIN,2020-06-27,19,7191,1,328,,,0.045612571,,5540718,1297.846,ourworldindata.org
10091,FIN,2020-06-28,0,7191,0,328,,,0.045612571,,5540718,1297.846,ourworldindata.org
10092,FIN,2020-06-29,0,7191,0,328,,,0.045612571,,5540718,1297.846,ourworldindata.org
10093,FIN,2020-06-30,18,7209,0,328,,,0.045498682,,5540718,1301.095,ourworldindata.org
10094,FIN,2020-07-01,5,7214,0,328,,,0.045467147,,5540718,1301.997,ourworldindata.org
10095,FIN,2020-07-02,22,7236,0,328,,,0.045328911,,5540718,1305.968,ourworldindata.org
10096,FIN,2020-07-03,5,7241,0,328,,,0.045297611,,5540718,1306.87,ourworldindata.org
10097,FIN,2020-07-04,28,7269,0,328,,,0.045123126,,5540718,1311.924,ourworldindata.org
10098,FIN,2020-07-05,1,7270,0,328,,,0.045116919,,5540718,1312.104,ourworldindata.org
10099,FIN,2020-07-06,2,7272,0,328,,,0.04510451,,5540718,1312.465,ourworldindata.org
10100,FIN,2020-07-07,3,7275,0,328,,,0.045085911,,5540718,1313.007,ourworldindata.org
10101,FIN,2020-07-08,1,7276,0,328,,,0.045079714,,5540718,1313.187,ourworldindata.org
10102,FIN,2020-07-09,7,7283,0,328,,,0.045036386,,5540718,1314.451,ourworldindata.org
10103,FIN,2020-07-10,4,7287,0,328,,,0.045011665,,5540718,1315.173,ourworldindata.org
10104,FIN,2020-07-11,3,7290,0,328,,,0.044993141,,5540718,1315.714,ourworldindata.org
10105,FIN,2020-07-12,0,7290,0,328,,,0.044993141,,5540718,1315.714,ourworldindata.org
10106,FIN,2020-07-13,2,7292,0,328,,,0.044980801,,5540718,1316.075,ourworldindata.org
10107,FIN,2020-07-14,1,7293,0,328,,,0.044974633,,5540718,1316.255,ourworldindata.org
10108,FIN,2020-07-15,0,7293,0,328,,,0.044974633,,5540718,1316.255,ourworldindata.org
10109,FIN,2020-07-16,0,7293,0,328,,,0.044974633,,5540718,1316.255,ourworldindata.org
10110,FIN,2020-07-17,0,7293,0,328,,,0.044974633,,5540718,1316.255,ourworldindata.org
10111,FIN,2020-07-18,8,7301,0,328,,,0.044925353,,5540718,1317.699,ourworldindata.org
10112,FIN,2020-07-19,17,7318,0,328,,,0.044820989,,5540718,1320.767,ourworldindata.org
10113,FIN,2020-07-20,20,7338,0,328,,,0.044698828,,5540718,1324.377,ourworldindata.org
10114,FRA,2019-12-31,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10115,FRA,2020-01-01,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10116,FRA,2020-01-02,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10117,FRA,2020-01-03,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10118,FRA,2020-01-04,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10119,FRA,2020-01-05,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10120,FRA,2020-01-06,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10121,FRA,2020-01-07,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10122,FRA,2020-01-08,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10123,FRA,2020-01-09,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10124,FRA,2020-01-10,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10125,FRA,2020-01-11,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10126,FRA,2020-01-12,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10127,FRA,2020-01-13,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10128,FRA,2020-01-14,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10129,FRA,2020-01-15,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10130,FRA,2020-01-16,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10131,FRA,2020-01-17,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10132,FRA,2020-01-18,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10133,FRA,2020-01-19,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10134,FRA,2020-01-20,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10135,FRA,2020-01-21,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10136,FRA,2020-01-22,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10137,FRA,2020-01-23,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10138,FRA,2020-01-24,0,0,0,0,,,0,,65273512,0,ourworldindata.org
10139,FRA,2020-01-25,3,3,0,0,,,0,,65273512,0.046,ourworldindata.org
10140,FRA,2020-01-26,0,3,0,0,,,0,,65273512,0.046,ourworldindata.org
10141,FRA,2020-01-27,0,3,0,0,,,0,,65273512,0.046,ourworldindata.org
10142,FRA,2020-01-28,0,3,0,0,,,0,,65273512,0.046,ourworldindata.org
10143,FRA,2020-01-29,1,4,0,0,,,0,,65273512,0.061,ourworldindata.org
10144,FRA,2020-01-30,1,5,0,0,,,0,,65273512,0.077,ourworldindata.org
10145,FRA,2020-01-31,1,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10146,FRA,2020-02-01,0,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10147,FRA,2020-02-02,0,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10148,FRA,2020-02-03,0,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10149,FRA,2020-02-04,0,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10150,FRA,2020-02-05,0,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10151,FRA,2020-02-06,0,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10152,FRA,2020-02-07,0,6,0,0,,,0,,65273512,0.092,ourworldindata.org
10153,FRA,2020-02-08,5,11,0,0,,,0,,65273512,0.169,ourworldindata.org
10154,FRA,2020-02-09,0,11,0,0,,,0,,65273512,0.169,ourworldindata.org
10155,FRA,2020-02-10,0,11,0,0,,,0,,65273512,0.169,ourworldindata.org
10156,FRA,2020-02-11,0,11,0,0,,,0,,65273512,0.169,ourworldindata.org
10157,FRA,2020-02-12,0,11,0,0,,,0,,65273512,0.169,ourworldindata.org
10158,FRA,2020-02-13,0,11,0,0,,,0,,65273512,0.169,ourworldindata.org
10159,FRA,2020-02-14,0,11,0,0,,,0,,65273512,0.169,ourworldindata.org
10160,FRA,2020-02-15,0,11,1,1,,,0.090909091,,65273512,0.169,ourworldindata.org
10161,FRA,2020-02-16,0,11,0,1,,,0.090909091,,65273512,0.169,ourworldindata.org
10162,FRA,2020-02-17,1,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10163,FRA,2020-02-18,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10164,FRA,2020-02-19,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10165,FRA,2020-02-20,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10166,FRA,2020-02-21,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10167,FRA,2020-02-22,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10168,FRA,2020-02-23,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10169,FRA,2020-02-24,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10170,FRA,2020-02-25,0,12,0,1,,,0.083333333,,65273512,0.184,ourworldindata.org
10171,FRA,2020-02-26,2,14,0,1,,,0.071428571,,65273512,0.214,ourworldindata.org
10172,FRA,2020-02-27,3,17,1,2,,,0.117647059,,65273512,0.26,ourworldindata.org
10173,FRA,2020-02-28,21,38,0,2,,,0.052631579,,65273512,0.582,ourworldindata.org
